"ID";"CODE";"NAME";"END_DATE"
118745;"230-089";"ОТДЕЛ УПРАВЛЕНИЯ ПО Г. СОЧИ УФМС РОССИИ ПО КРАСНОДАРСКОМУ КРАЮ В ЦЕНТРАЛЬНОМ РАЙОНЕ Г. СОЧИ В Г. СОЧИ";"2017-12-31 00:00:00"
118746;"230-090";"ОТДЕЛ УПРАВЛЕНИЯ ПО Г. СОЧИ УФМС РОССИИ ПО КРАСНОДАРСКОМУ КРАЮ В ХОСТИНСКОМ РАЙОНЕ Г. СОЧИ В Г. СОЧИ";"2017-12-31 00:00:00"
118747;"230-091";"ОТДЕЛЕНИЕ УПРАВЛЕНИЯ ПО Г. СОЧИ УФМС РОССИИ ПО КРАСНОДАРСКОМУ КРАЮ В ЛАЗАРЕВСКОМ РАЙОНЕ Г. СОЧИ В П. ЛАЗАРЕВСКОЕ";"2017-12-31 00:00:00"
118774;"240-001";"УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ";"2016-03-21 00:00:00"
118775;"240-002";"ОТДЕЛ УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В ЛЕНИНСКОМ Р-НЕ Г. КРАСНОЯРСКА";"2016-03-21 00:00:00"
118776;"240-003";"ОТДЕЛ УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В СОВЕТСКОМ Р-НЕ Г. КРАСНОЯРСКА";"2016-03-21 00:00:00"
118777;"240-004";"ТП В МКР СОЛНЕЧНЫЙ ОТДЕЛА УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В СОВЕТСКОМ Р-НЕ Г. КРАСНОЯРСКА";"2017-12-31 00:00:00"
118778;"240-005";"ТП В МКР ВЗЛЕТКА ОТДЕЛА УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В СОВЕТСКОМ Р-НЕ Г. КРАСНОЯРСКА";"2016-03-21 00:00:00"
118779;"240-006";"ОТДЕЛ УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В ОКТЯБРЬСКОМ Р-НЕ Г. КРАСНОЯРСКА";"2016-03-21 00:00:00"
118780;"240-007";"ОТДЕЛ УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В КИРОВСКОМ Р-НЕ Г. КРАСНОЯРСКА";"2016-03-21 00:00:00"
118781;"240-008";"ОТДЕЛ УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В СВЕРДЛОВСКОМ Р-НЕ Г. КРАСНОЯРСКА";"2016-03-21 00:00:00"
118782;"240-009";"ОТДЕЛ УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В Г. АЧИНСКЕ И АЧИНСКОМ Р-НЕ";"2016-03-21 00:00:00"
118783;"240-010";"ОТДЕЛ УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В Г. КАНСКЕ И КАНСКОМ Р-НЕ";"2016-03-21 00:00:00"
118784;"240-011";"ТП УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В Г. КАНСК-4";"2017-12-31 00:00:00"
118785;"240-012";"ОТДЕЛ УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В Г. ЛЕСОСИБИРСКЕ";"2016-03-21 00:00:00"
118786;"240-013";"ОТДЕЛ УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В Г. МИНУСИНСКЕ";"2016-03-21 00:00:00"
118787;"240-014";"ОТДЕЛ УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В Г. НАЗАРОВО И НАЗАРОВСКОМ Р-НЕ";"2016-03-21 00:00:00"
118816;"290-001";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО АРХАНГЕЛЬСКОЙ ОБЛ. В ОКТЯБРЬСКОМ ОКР. Г. АРХАНГЕЛЬСКА";"2016-03-16 00:00:00"
118817;"290-002";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО АРХАНГЕЛЬСКОЙ ОБЛ. В ЛОМОНОСОВСКОМ ОКР. Г. АРХАНГЕЛЬСКА";"2016-03-16 00:00:00"
118818;"290-003";"МЕЖРАЙОННОЕ ОТДЕЛЕНИЕ №1 УФМС РОССИИ ПО АРХАНГЕЛЬСКОЙ ОБЛ. В Г. АРХАНГЕЛЬСКЕ";"2016-03-16 00:00:00"
118819;"290-004";"МЕЖРАЙОННОЕ ОТДЕЛЕНИЕ №3 УФМС РОССИИ ПО АРХАНГЕЛЬСКОЙ ОБЛ. В Г. АРХАНГЕЛЬСКЕ";"2016-03-16 00:00:00"
118820;"290-005";"МЕЖРАЙОННОЕ ОТДЕЛЕНИЕ №2 УФМС РОССИИ ПО АРХАНГЕЛЬСКОЙ ОБЛ. В Г. АРХАНГЕЛЬСКЕ";"2016-03-16 00:00:00"
118821;"290-006";"ОТДЕЛ УФМС РОССИИ ПО АРХАНГЕЛЬСКОЙ ОБЛ. В Г. СЕВЕРОДВИНСКЕ";"2016-03-16 00:00:00"
118822;"290-007";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО АРХАНГЕЛЬСКОЙ ОБЛ. В ВЕЛЬСКОМ Р-НЕ";"2015-06-01 00:00:00"
118823;"290-008";"ТП УФМС РОССИИ ПО АРХАНГЕЛЬСКОЙ ОБЛ. В ВИЛЕГОДСКОМ Р-НЕ";"2016-03-16 00:00:00"
118888;"220-055";"ТП УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В С.СТАРОАЛЕЙСКОЕ";"2015-05-31 00:00:00"
118889;"220-056";"ТП УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В С.ТОПЧИХА";"2016-03-14 00:00:00"
118890;"220-057";"ТП УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В С.ТРОИЦКОЕ";"2016-03-14 00:00:00"
118891;"220-058";"ТП УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В С.ТЮМЕНЦЕВО";"2016-03-14 00:00:00"
118892;"220-059";"ТП УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В С.УГЛОВСКОЕ";"2016-03-14 00:00:00"
118893;"220-060";"ТП УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В С.УСТЬ-ЧАРЫШСКАЯ ПРИСТАНЬ";"2016-03-14 00:00:00"
118894;"220-061";"ТП УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В С.УСТЬ-КАЛМАНКА";"2016-03-14 00:00:00"
118895;"220-062";"ТП УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В С.ХАБАРЫ";"2016-03-14 00:00:00"
118896;"220-063";"ТП УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В С. ЦЕЛИННОЕ";"2016-03-14 00:00:00"
118897;"220-064";"ТП УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В С.ЧАРЫШСКОЕ";"2015-05-31 00:00:00"
118898;"220-065";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В С.ШИПУНОВО";"2016-03-14 00:00:00"
118899;"220-066";"ТП УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В С.ШЕЛАБОЛИХА";"2015-05-31 00:00:00"
118900;"220-067";"ОТДЕЛ УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В ОКТЯБРЬСКОМ Р-НЕ Г. БАРНАУЛА";"2016-03-14 00:00:00"
118901;"220-068";"ОТДЕЛ УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В ЖЕЛЕЗНОДОРОЖНОМ Р-НЕ Г. БАРНАУЛА";"2016-03-14 00:00:00"
118902;"220-069";"ОТДЕЛ УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В ЦЕНТРАЛЬНОМ Р-НЕ Г. БАРНАУЛА";"2016-03-14 00:00:00"
118903;"220-070";"ОТДЕЛ УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В ЛЕНИНСКОМ Р-НЕ Г. БАРНАУЛА";"2016-03-14 00:00:00"
118904;"220-071";"ОТДЕЛ УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В ИНДУСТРИАЛЬНОМ Р-НЕ Г. БАРНАУЛА";"2016-03-14 00:00:00"
118905;"220-072";"ТП УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В Г.ЯРОВОЕ";"2016-03-14 00:00:00"
118906;"240-015";"ОТДЕЛ УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В Г. НОРИЛЬСКЕ";"2016-03-21 00:00:00"
118907;"240-016";"ОТДЕЛЕНИЕ В Р-НЕ КАЙЕРКАН ОТДЕЛА УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В Г. НОРИЛЬСКЕ";"2016-03-21 00:00:00"
118908;"240-017";"ОТДЕЛЕНИЕ В Р-НЕ ТАЛНАХ ОТДЕЛА УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В Г. НОРИЛЬСКЕ";"2016-03-21 00:00:00"
118909;"240-018";"ОТДЕЛ УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В Г. ЖЕЛЕЗНОГОРСКЕ";"2016-03-21 00:00:00"
118910;"270-019";"МЕЖРАЙОННОЕ ОТДЕЛЕНИЕ УФМС РОССИИ ПО ХАБАРОВСКОМУ КРАЮ В НИКОЛАЕВСКОМ И ТУГУРО-ЧУМИКАНСКОМ МУНИЦИПАЛЬНЫХ Р-НАХ";"2017-12-31 00:00:00"
118912;"270-021";"ТП УФМС РОССИИ ПО ХАБАРОВСКОМУ КРАЮ В ОХОТСКОМ Р-НЕ";"2016-03-17 00:00:00"
118913;"270-022";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО ХАБАРОВСКОМУ КРАЮ В СОВГАВАНСКОМ Р-НЕ";"2016-03-17 00:00:00"
118914;"270-023";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО ХАБАРОВСКОМУ КРАЮ В СОЛНЕЧНОМ Р-НЕ";"2016-03-17 00:00:00"
118915;"270-024";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО ХАБАРОВСКОМУ КРАЮ В УЛЬЧСКОМ Р-НЕ";"2014-05-31 00:00:00"
118916;"270-025";"УФМС РОССИИ ПО ХАБАРОВСКОМУ КРАЮ";"2016-03-17 00:00:00"
118917;"270-026";"ОУФМС РОССИИ ПО ХАБАРОВСКОМУ КРАЮ В СЕВЕРНОМ ОКРУГЕ Г. ХАБАРОВСКА";"2016-03-17 00:00:00"
118918;"270-027";"МЕЖРАЙОННОЕ ОТДЕЛЕНИЕ УФМС РОССИИ ПО ХАБАРОВСКОМУ КРАЮ В НИКОЛАЕВСКОМ И ТУГУРО-ЧУМИКАНСКОМ МУНИЦИПАЛЬНЫХ Р-НАХ";"2016-03-17 00:00:00"
118919;"270-028";"ТП УФМС РОССИИ ПО ХАБАРОВСКОМУ КРАЮ В РАЙОНЕ ИМ. П. ОСИПЕНКО";"2017-12-31 00:00:00"
118920;"270-030";"МИГРАЦИОННАЯ ИНСПЕКЦИЯ";"2017-12-31 00:00:00"
118967;"300-001";"ОТДЕЛ УФМС РОССИИ ПО АСТРАХАНСКОЙ ОБЛ. В КИРОВСКОМ Р-НЕ Г. АСТРАХАНИ";"2016-03-16 00:00:00"
118968;"300-002";"ОТДЕЛ УФМС РОССИИ ПО АСТРАХАНСКОЙ ОБЛ. В ЛЕНИНСКОМ Р-НЕ Г. АСТРАХАНИ";"2016-03-16 00:00:00"
118969;"300-003";"ОТДЕЛ УФМС РОССИИ ПО АСТРАХАНСКОЙ ОБЛ. В СОВЕТСКОМ Р-НЕ Г. АСТРАХАНИ";"2016-03-16 00:00:00"
118970;"300-004";"ОТДЕЛ УФМС РОССИИ ПО АСТРАХАНСКОЙ ОБЛ. В ТРУСОВСКОМ Р-НЕ Г. АСТРАХАНИ";"2016-03-16 00:00:00"
118971;"300-005";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО АСТРАХАНСКОЙ ОБЛ. В АХТУБИНСКОМ Р-НЕ";"2016-03-16 00:00:00"
118972;"300-006";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО АСТРАХАНСКОЙ ОБЛ. В ВОЛОДАРСКОМ Р-НЕ";"2016-03-16 00:00:00"
118973;"300-007";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО АСТРАХАНСКОЙ ОБЛ. В ЕНОТАЕВСКОМ Р-НЕ";"2016-03-16 00:00:00"
118974;"300-008";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО АСТРАХАНСКОЙ ОБЛ. В ИКРЯНИНСКОМ Р-НЕ";"2016-03-16 00:00:00"
118982;"150-001";"УФМС РОССИИ ПО РСО-АЛАНИЯ";"2017-12-31 00:00:00"
118983;"150-002";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО РЕСП. СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ В ИРИСТОНСКОМ МО Г. ВЛАДИКАВКАЗА";"2017-12-31 00:00:00"
118984;"150-003";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО РЕСП. СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ В ПРОМЫШЛЕННОМ МО Г. ВЛАДИКАВКАЗА";"2017-12-31 00:00:00"
118985;"150-004";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО РЕСП. СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ В ЗАТЕРЕЧНОМ МО Г. ВЛАДИКАВКАЗА";"2017-12-31 00:00:00"
118986;"150-005";"ОТДЕЛ УФМС РОССИИ ПО РЕСП. СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ В СЕВЕРО-ЗАПАДНОМ МО Г. ВЛАДИКАВКАЗА";"2017-12-31 00:00:00"
118987;"150-006";"ОТДЕЛ УФМС РОССИИ ПО РЕСП. СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ В ПРИГОРОДНОМ Р-НЕ";"2017-12-31 00:00:00"
118988;"150-007";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО РЕСП. СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ В ПРАВОБЕРЕЖНОМ Р-НЕ";"2017-12-31 00:00:00"
118989;"150-008";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО РЕСП. СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ В МОЗДОКСКОМ Р-НЕ";"2017-12-31 00:00:00"
118990;"150-009";"ТП УФМС РОССИИ ПО РЕСП. СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ В КИРОВСКОМ Р-НЕ";"2017-12-31 00:00:00"
118991;"150-010";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО РЕСП. СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ В АРДОНСКОМ Р-НЕ";"2017-12-31 00:00:00"
118992;"150-011";"ТП УФМС РОССИИ ПО РЕСП. СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ В ДИГОРСКОМ Р-НЕ";"2017-12-31 00:00:00"
118993;"150-012";"ТП УФМС РОССИИ ПО РЕСП. СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ В ИРАФСКОМ Р-НЕ";"2017-12-31 00:00:00"
118994;"150-013";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО РЕСП. СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ В АЛАГИРСКОМ Р-НЕ";"2017-12-31 00:00:00"
118995;"150-014";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО РСО-АЛАНИЯ В МОЗДОКСКОМ Р-НЕ";"2017-12-31 00:00:00"
118996;"150-015";"ТП УФМС РОССИИ ПО РСО-АЛАНИЯ В ДИГОРСКОМ Р-НЕ";"2017-12-31 00:00:00"
118997;"150-016";"ТП УФМС РОССИИ ПО РСО-АЛАНИЯ В ИРАФСКОМ Р-НЕ";"2017-12-31 00:00:00"
118998;"150-001";"ОТДЕЛ АДРЕСНО-СПРАВОЧНОЙ РАБОТЫ УФМС РОССИИ ПО РСО-АЛАНИЯ";"2017-12-31 00:00:00"
118999;"150-001";"ОТДЕЛ ПО ВОПРОСАМ БЕЖЕНЦЕВ И ВЫНУЖДЕННЫХ ПЕРЕСЕЛЕНЦЕВ УФМС РОССИИ ПО РСО-АЛАНИЯ";"2017-12-31 00:00:00"
119000;"150-019";"ОТДЕЛ ПО ВОПРОСАМ ТРУДОВОЙ МИГРАЦИИ И ИММИГРАЦИОННОГО КОНТРОЛЯ УФМС РОССИИ ПО РСО-АЛАНИЯ";"2008-01-01 00:00:00"
119001;"150-020";"ОТДЕЛ ПО КОНТРОЛЮ ЗА СОБЛЮДЕНИЕМ ИНОСТРАННЫМИ ГРАЖДАНАМИ ПРАВИЛ ПРОЖИВАНИЯ И ВРЕМЕННОГО ПРЕБЫВАНИЯ УФМС РОССИИ ПО РСО-АЛАНИЯ";"2017-12-31 00:00:00"
119002;"150-021";"ОТДЕЛ АНАЛИЗА, ПЛАНИРОВАНИЯ, КОНТРОЛЯ И ИНФОРМАЦИОННОГО ОБЕСПЕЧЕНИЯ УФМС РОССИИ ПО РСО-АЛАНИЯ";"2011-07-15 00:00:00"
119003;"150-022";"ОТДЕЛ ПО ВОПРОСАМ БЕЖЕНЦЕВ И ВЫНУЖДЕННЫХ ПЕРЕСЕЛЕНЦЕВ УФМС РОССИИ ПО РСО-АЛАНИЯ";"2017-12-31 00:00:00"
119004;"150-023";"ОТДЕЛ ФИНАНСОВОГО И РЕСУРСНОГО ОБЕСПЕЧЕНИЯ УФМС РОССИИ ПО РСО-АЛАНИЯ";"2008-09-12 00:00:00"
119005;"220-073";"ТП УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В ЗАТО СИБИРСКИЙ";"2016-03-14 00:00:00"
119006;"220-074";"ТП В МКРН. НОВОСИЛИКАТНЫЙ ОУФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В ИНДУСТРИАЛЬНОМ Р-НЕ Г.БАРНАУЛА";"2016-03-14 00:00:00"
119009;"220-077";"ТП ЗАРЕЧЬЕ ОУФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В Г. БИЙСКЕ";"2016-03-14 00:00:00"
119010;"220-078";"ТП УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В РУБЦОВСКОМ Р-НЕ";"2015-05-31 00:00:00"
119020;"221-001";"УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ";"2017-12-31 00:00:00"
119021;"222-001";"ОВД Г. АЛЕЙСКА И АЛЕЙСКОГО Р-НА АЛТАЙСКОГО КРАЯ";"2007-04-15 00:00:00"
119054;"272-024";"ОВД ТУГУРО-ЧУМИКАНСКОГО Р-НА ХАБАРОВСКОГО КРАЯ";"2017-12-31 00:00:00"
119065;"280-001";"УФМС РОССИИ ПО АМУРСКОЙ ОБЛ.";"2017-12-31 00:00:00"
119066;"280-002";"МО УФМС РОССИИ ПО АМУРСКОЙ ОБЛ. В Г. БЛАГОВЕЩЕНСКЕ";"2017-12-31 00:00:00"
119067;"280-003";"МО УФМС РОССИИ ПО АМУРСКОЙ ОБЛ. В Г.БЕЛОГОРСКЕ";"2017-12-31 00:00:00"
119068;"280-004";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО АМУРСКОЙ ОБЛ. В СЕРЫШЕВСКОМ Р-НЕ";"2014-01-09 00:00:00"
119069;"280-005";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО АМУРСКОЙ ОБЛ. В Г.РАЙЧИХИНСКЕ";"2017-12-31 00:00:00"
119070;"280-006";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО АМУРСКОЙ ОБЛ. В Г.СВОБОДНОМ";"2017-12-31 00:00:00"
119071;"280-007";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО АМУРСКОЙ ОБЛ. В АРХАРИНСКОМ Р-НЕ";"2017-12-31 00:00:00"
119072;"280-008";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО АМУРСКОЙ ОБЛ. В БУРЕЙСКОМ Р-НЕ";"2017-12-31 00:00:00"
119073;"280-009";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО АМУРСКОЙ ОБЛ. В ЗАВИТИНСКОМ Р-НЕ";"2017-12-31 00:00:00"
119074;"280-010";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО АМУРСКОЙ ОБЛ. В Г.ЗЕЕ";"2014-01-09 00:00:00"
119075;"280-011";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО АМУРСКОЙ ОБЛ. В ИВАНОВСКОМ Р-НЕ";"2017-12-31 00:00:00"
119076;"030-041";"ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ БУРЯТИЯ В ХОРИНСКОМ Р-НЕ";"2017-12-31 00:00:00"
119081;"031-022";"ОТДЕЛ ОФОРМЛЕНИЯ ВИЗ, РАЗРЕШЕНИЙ, ПРИГЛАШЕНИЙ И РЕГИСТРАЦИИ ИНОСТРАННЫХ ГРАЖДАН";"2017-12-31 00:00:00"
119107;"102-005";"ОВД Г. КОНДОПОГИ РЕСПУБЛИКИ КАРЕЛИЯ";"2007-04-15 00:00:00"
119108;"102-006";"ОВД Г. КОСТОМУКШИ РЕСПУБЛИКИ КАРЕЛИЯ";"2007-04-15 00:00:00"
119109;"102-007";"ОВД ЛАХДЕНПОХСКОГО Р-НА РЕСПУБЛИКИ КАРЕЛИЯ";"2007-04-15 00:00:00"
119110;"102-008";"ОВД ЛОУХСКОГО Р-НА РЕСПУБЛИКИ КАРЕЛИЯ";"2007-04-15 00:00:00"
119131;"160-001";"ОТДЕЛ МИГРАЦИОННОГО УЧЕТА ИНОСТРАННЫХ ГРАЖДАН УФМС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН";"2017-12-31 00:00:00"
119132;"160-002";"ОТДЕЛ УФМС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН В АВИАСТРОИТЕЛЬНОМ Р-НЕ Г. КАЗАНИ";"2017-12-31 00:00:00"
119133;"160-003";"ОТДЕЛ УФМС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН В ВАХИТОВСКОМ Р-НЕ Г. КАЗАНИ";"2017-12-31 00:00:00"
119134;"160-004";"ОТДЕЛ УФМС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН В КИРОВСКОМ Р-НЕ Г. КАЗАНИ";"2017-12-31 00:00:00"
119135;"160-005";"ТП №1 УФМС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН В КИРОВСКОМ Р-НЕ Г. КАЗАНИ";"2017-12-31 00:00:00"
119136;"160-015";"ОУФМС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН В ЭЛЕКТРОТЕХНИЧЕСКОМ Р-НЕ Г. НАБЕРЕЖНЫЕ ЧЕЛНЫ";"2017-12-31 00:00:00"
119137;"160-006";"ОТДЕЛ УФМС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН В МОСКОВСКОМ Р-НЕ Г. КАЗАНИ";"2017-12-31 00:00:00"
119138;"160-008";"ОТДЕЛ УФМС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН В ПРИВОЛЖСКОМ Р-НЕ Г. КАЗАНИ";"2017-12-31 00:00:00"
119139;"160-009";"ОТДЕЛ УФМС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН В СОВЕТСКОМ Р-НЕ Г. КАЗАНИ";"2017-12-31 00:00:00"
